ID;CD_CEP;NM_LOGRADOURO;ID_BAIRRO
565;15430100;RUA ROBERTSON;9753
566;15430200;RUA SEBASTIAO CARNEIRO;9753
567;15430300;RUA APORA;9753
568;15430400;RUA AMARANTE;9753
569;15430500;RUA DIOGO DE ARAUJO;9753
570;15430600;RUA HENRI LAUBE;9753
571;15430700;RUA RAFAELE BONOMO;9753
572;15430800;TRAVESSA RIVIERA;9753
573;15440000;RUA BASILIO DA CUNHA;28300
574;15440010;RUA BASILIO DA CUNHA;28300
575;15440100;RUA MESQUITA;28300
576;15440200;RUA PONTE ALTA;28300
577;15440300;RUA JACKSON FIGUEIREDO;28300
578;15440400;RUA CHORIS GREGGIO DO NASCIMENTO;28300
579;15440500;RUA ANTONIO PARREIRAS;28300
580;15440600;RUA PROF. ARGEMIRO LUZ;28300
581;15440700;RUA PROF. PASCOAL PACCHI;28300
582;15440800;RUA PROF. CAMILO BERGENSON;28300
583;15440900;TRAVESSA JOAO LEZICA;28300
584;15450000;RUA CORONEL DIOGO;26284
585;15450010;RUA CORONEL DIOGO;28704
586;15450100;RUA MARIZ E BARROS;26284
587;15450200;RUA ROCHA GALVAO;26284
588;15450300;RUA CORONEL CABRITA;26284
589;15450400;RUA DR CLEMENTE JOBIM;26284
590;15450500;RUA CAETANO DE OLIVEIRA;26284
591;15450600;RUA JULIO DE MENEZES;26284
592;15450700;RUA CESAR GUIMARAES;26284
593;15450800;RUA JOAO CORTESE;26284
594;15450900;PRAÇA SAO FRANCISCO DA GLORIA;26284
595;15451000;PRAÇA GELSON REICHER;26284
596;15451100;PRAÇA BLANCHE TAVARES CARNEIRO FAJARDO;26284
597;15460000;RUA DR DOLZANI;26284
598;15460100;RUA INGLES DE SOUZA;26284
599;15460200;RUA ALCINDO GUANABARA;26284
600;15460300;RUA ARTUR NAPOLEAO;26284
601;15460400;RUA LAURINDO RABELO;26284
602;15460500;RUA PADRE LUIS SORIANO;26284
603;15460600;RUA PAULO DE PROENCA;26284
604;15460700;RUA JOSE COMPARATO;26284
605;15460800;RUA LEOPOLDO AMARAL;26284
606;15460900;RUA RODRIGUES BATISTA;26284
607;15461000;RUA PEREIRA CALDAS;26284
608;15461100;PRAÇA VINCAS KUDIRKA;26284
609;15461200;RUA SAO JOAO DEL REI;26284
610;15470000;RUA CLAUDIO ROSSI;26284
611;15470100;RUA CORREA GALVAO;26284
612;15470200;RUA CRISOBERILOS;26284
613;15470300;RUA CANUDOS;26284
614;15470400;RUA NESTOR MOREIRA;26284
615;15470500;RUA DOS SERTOES;26284
616;15470600;RUA CESAR BECCARIA;26284
617;15470700;RUA DR ROBERTO DE ALMEIDA VINHAS;26284
618;15470800;RUA PROF. BRASIL MACHADO DE CAMPOS;26284
619;15470900;RUA CRISOLITA;26284
620;15471000;RUA MIRIAM;26284
621;15471100;RUA SANCHES BRANDAO;26284
622;15471200;PRAÇA RAFAEL SANZIO;26284
623;15471300;RUA FONSECA GALVAO;26284
624;15471400;PRAÇA FLORENCE NIGHTINGALE;26284
625;15471500;RUA MERUOCA;26284
626;15471600;PRAÇA MANOEL RODRIGUES SECIO;26284
627;15471700;RUA JOAO BATISTA PAGANI;26284
628;15471800;PRAÇA RENE JUPILLAT;26284
629;15480000;RUA VASCONCELOS DRUMOND;28474
630;15480100;RUA FREDERICO VON MARTIUS;28474
631;15480200;RUA MARIANO PROCOPIO;28474
632;15480300;RUA DOM MATEUS;28474
633;15480400;RUA GUINLE;28474
634;15480500;RUA AGUDOS;28474
635;15480600;RUA MATINADA;28474
636;15480700;RUA PAMPULHA;28474
637;15480800;RUA TAMBOATA;28474
638;15490000;RUA GASPAR FERNANDES;28474
639;15490100;RUA MARANJAI;28474
640;15490200;RUA PEREIRA NOBREGA;28474
641;15490300;RUA MONTEIRO;28474
642;15490400;RUA SANTA FLORA;28474
643;15490500;RUA PORTO MILITAO;28474
644;15490600;RUA RAUL DE LEONI;28474
645;15490700;RUA INREBRA;28474
646;15490800;PRAÇA GANGILA;28474
647;15490900;TRAVESSA LIDIO GOMES DA SILVA;28474
648;15500000;RUA ENGENHEIRO PRUDENTE;28474
649;15500100;RUA RAGUNA CABRAL;28474
650;15500200;RUA DR JOSE MARIA AZEVEDO;28474
651;15500300;RUA EIRAS GARCIA;28474
652;15500400;RUA HERCULANIA;28474
653;15500500;RUA CLODOMIRO PEREIRA;28474
654;15500600;RUA ANTONIO AUGUSTO COVELO;28474
655;15500700;RUA ARARAS;28474
656;15500800;RUA ITALIA FAUSTO;28474
657;15500900;RUA PEDRO FRANCISCO VIANA;28474
658;15501000;PRAÇA JOSE ABRAMVEZT;28474
659;15501100;PRAÇA PEDRO PEREIRA DA COSTA;28474
660;15501200;PRAÇA OLGA BULGARELLI D\AURIA;9753
661;15510000;RUA OUVIDOR PORTUGAL;28474
662;15510100;RUA LEANDRO DE CARVALHO;28474
663;15510150;RUA JOSE GUILHERME MERQUIOR;28474
664;15510200;RUA DR INACIO ARRUDA;28474
665;15510300;RUA ENGENHEIRO LAURO PENTEADO;28474
666;15510400;RUA VIGARIO JOAO ALVARES;28474
667;15510500;RUA GUEDES NOGUEIRA;28474
668;15510600;RUA IRMAO JUSTINO LUIS;28474
669;15510700;RUA GUAXINDUVA;28474
670;15510800;RUA ARY CAJADO;28474
671;15520000;AVENIDA DOM PEDRO I;28474
672;15520010;AVENIDA DOM PEDRO I;28474
673;15520100;RUA CORONEL FRIAS;28474
674;15520200;RUA LIMA BARRETO;28474
675;15520300;RUA DR RICARDO DAUNT;28474
676;15520350;RUA ARMANDO MARTINS;28474
677;15520400;RUA TATINI;28474
678;15520500;VILA CALUX;28474
679;15520600;RUA ALMIRANTE PESTANA;28474
680;15520700;RUA CORA;28474
681;15520800;RUA IBIRUBA;9753
682;15530000;AVENIDA TEREZA CRISTINA;28474
683;15530100;RUA GENERAL EUGENIO DE MELO;28474
684;15530200;TRAVESSA MARIA HELENA;28474
685;15530300;RUA DR ODILON RIBEIRO;28474
686;15530400;RUA BUENOPOLIS;28474
687;15530500;RUA JORGE MOREIRA;28474
688;15530600;RUA EGYDIO ECCIO;28474
689;15530700;RUA PEDRO DE MAGALHAES;28474
690;15530800;TRAVESSA MARTINEZ CASTRO;28474
691;15530900;RUA ANDRE BOTELHO;28474
692;15531000;TRAVESSA ROSA RAMOS FERNANDES;28474
693;15531100;TRAVESSA PEDRO QUEIROZ;28474
694;15531200;TRAVESSA CHICO CHABBOUH;28474
695;20010000;PARQUE ANHEMBI;28117
696;20090100;RUA MARECHAL LEITAO DE CARVALHO;27956
697;20090200;RUA MASSINET SORCINELLI;27956
698;20090300;AVENIDA ASSIS CHATEAUBRIAND;27956
699;20090400;RUA PROF. MILTOM RODRIGUES;27956
700;20100000;RUA VOLUNTARIOS DA PATRIA;28117
701;20101000;RUA VOLUNTARIOS DA PATRIA;28117
702;20102000;RUA VOLUNTARIOS DA PATRIA;28117
703;20103000;RUA VOLUNTARIOS DA PATRIA;28117
704;20104000;RUA VOLUNTARIOS DA PATRIA;28117
705;20105000;RUA VOLUNTARIOS DA PATRIA;28117
706;20106000;RUA VOLUNTARIOS DA PATRIA;28117
707;20107000;RUA VOLUNTARIOS DA PATRIA;28117
708;20108000;RUA VOLUNTARIOS DA PATRIA;28117
709;20108200;RUA VOLUNTARIOS DA PATRIA;28117
710;20110000;RUA VOLUNTARIOS DA PATRIA;28117
711;20110050;PRAÇA AIRTON DE ABREU;28117
712;20110100;RUA DR BENEDITO SERGIO;28117
713;20111000;RUA VOLUNTARIOS DA PATRIA;28117
714;20112000;RUA VOLUNTARIOS DA PATRIA;28117
715;20113000;RUA VOLUNTARIOS DA PATRIA;28117
716;20114000;RUA VOLUNTARIOS DA PATRIA;28117
717;20115000;RUA VOLUNTARIOS DA PATRIA;28117
718;20116000;RUA VOLUNTARIOS DA PATRIA;28117
719;20120000;PRAÇA CAMPO DE BAGATELLE;28117
720;20120100;AVENIDA SANTOS DUMONT;28117
721;20120150;PRAÇA NAKHLE KHOURI GHARIB;28117
722;20120200;AVENIDA OLAVO FONTOURA;28117
723;20120210;AVENIDA OLAVO FONTOURA;28117
724;20120300;PRAÇA A GAZETA DA ZONA NORTE;28117
725;20120400;RUA PAINEIRA DO CAMPO;28117
726;20120500;RUA MAJOR CAETANO DA COSTA;28117
727;20120600;RUA TENENTE ERNESTO SIMIERI;28117
728;20120700;RUA FRANCISCO PERUCHE;28117
729;20120800;RUA FORCA PUBLICA;28117
730;20120900;RUA FAUSTINO PEREIRA MATIAS;28117
731;20121000;AVENIDA GENERAL PEDRO LEON SCHNEIDER;28117
732;20121100;RUA AVIACAO;28117
733;20121200;RUA FELIPE GADELHA;28117
734;20121300;RUA AVIADOR GIL GUILHERME;28117
735;20130000;RUA DR CESAR;28117
736;20130010;RUA DR CESAR;28117
737;20130020;RUA DR CESAR;28117
738;20130030;RUA DR CESAR;28117
739;20130040;RUA DR CESAR;28117
740;20130050;VIELA SANTO ANTONIO;28117
741;20130060;PRAÇA TENENTE-CORONEL HELEUSES NOGUEIRA;28117
742;20130070;VILA AMADEU;28117
743;20130080;RUA AYRES DA MATA MACHADO FILHO;28117
744;20130090;RUA AMELIA DE CARVALHO GONCALVES;28117
745;20130100;RUA HENRIQUE BERNARDELI;28117
746;20130110;RUA CORONEL HIGINO BORGES DOS SANTOS;28117
747;20130120;VILA SAO JOSE;28117
748;20130200;RUA FERNANDO SANDRESCHI;28117
749;20130300;RUA COMENDADOR JOAQUIM MONTEIRO;28117
750;20130400;RUA EMBAIXADOR JOAO NEVES DA FONTOURA;28117
751;20130450;RUA TABIRA;28117
752;20130500;RUA CARLOS ESCOBAR;28117
753;20130550;RUA CARMEN CINIRA;28117
754;20130600;RUA DOS TRES MOSQUETEIROS;28117
755;20130650;VILA CONSTANCA;28117
756;20130700;RUA CORONEL LUCIO ROSALES;28117
757;20130800;RUA MACAIA-MIRIM;28117
758;20130900;TRAVESSA FERNANDO PUCCETTI;28117
759;20160000;RUA SALETE;28117
760;20160010;RUA SALETE;28117
761;20160040;RUA JARDIM HOLLYWOOD;28117
762;20160100;RUA PADRE CLEMENTE HENRIQUE MOUSSIER;28117
763;20160200;RUA BANCO DAS PALMAS;28117
764;20160300;RUA PERINA;28117
765;20160400;RUA ANIBAL BENEVOLO;28117
766;20160500;RUA ANDRADINA;28117
767;20160600;RUA CHEMIM DEL PRA;28117
768;20170000;RUA ALFREDO PUJOL;28117
769;20170010;RUA ALFREDO PUJOL;28117
770;20170020;RUA ALFREDO PUJOL;28117
771;20170030;RUA ALFREDO PUJOL;28117
772;20170040;RUA ALFREDO PUJOL;28117
773;20170070;TR CORDEIROS;28117
774;20170100;RUA ALFREDO PUJOL;28117
775;20170110;RUA ALFREDO PUJOL;28117
776;20170120;RUA ALFREDO PUJOL;28117
777;20170130;RUA ALFREDO PUJOL;28117
778;20170200;RUA CORONEL CARVALHO SOBRINHO;28117
779;20170300;RUA CAPITAO MANOEL NOVAES;28117
780;20170400;RUA TENENTE-CORONEL ANTUNES CHAVES;28117
781;20170500;RUA ROSEMARY MARQUES SIQUEIRA;28117
782;20180000;RUA AMARAL GAMA;28117
783;20180010;RUA AMARAL GAMA;28117
784;20180100;RUA CONSELHEIRO MOREIRA DE BARROS;28117
785;20180110;RUA CONSELHEIRO MOREIRA DE BARROS;28117
786;20180120;RUA CONSELHEIRO MOREIRA DE BARROS;28117
787;20180170;LARGO CONSELHEIRO MOREIRA DE BARROS;28117
788;20180200;RUA BENEDITO XAVIER PINHEIRO;28117
789;20180300;RUA LUSO BRASILEIRA;28117
790;20180400;RUA PESSOA DE BARROS;28117
791;20180500;RUA RAIMUNDO DE MORAIS;28117
792;20180600;RUA GUIOMAR TEIXEIRA;28117
793;20180700;RUA ENGENHEIRO CESAR;28117
794;20180800;RUA LUIZ AUGUSTO;28117
795;20190000;RUA FREI VICENTE SALVADOR;28117
796;20190050;RUA JOAO ZECH;28117
797;20190100;RUA DANIEL ROSSI;28117
798;20190150;PRAÇA DOMINGOS DA CONCEICAO;28117
799;20190200;RUA ANDRADE FIGUEIRA;28117
800;20190300;RUA PADEREWSKY;28117
801;20190400;RUA WILSON DUPONT;28117
802;20190500;RUA CONEGO MANOEL VAZ;28117
803;20190550;RUA JACOB DALDAO;28117
804;20190600;RUA JOAO TURRA;28117
805;20190700;RUA CRIXAS;28117
806;20190800;RUA JUCUMA;28117
807;20190900;RUA JULIO MINOZZI;28117
808;20190950;RUA IRMAOS FORNER;28117
809;20200000;RUA MARECHAL HERMES DA FONSECA;28117
810;20200010;RUA MARECHAL HERMES DA FONSECA;28117
811;20200030;TRAVESSA CARLOS FABBRI;28117
812;20200050;TRAVESSA LUIZ ANTONIO TORMES;28117
813;20200070;VILA MARECHAL HERMES DA FONSECA;28117
814;20200080;TRAVESSA MARECHAL HERMES DA FONSECA;28117
815;20200100;RUA ALEXANDRE NANINI;28117
816;20200200;RUA COLONIAS;28117
817;20200300;RUA DR JOSE MANOEL DE FIGUEIREDO NETTO;28117
818;20200400;RUA DACACHE;28117
819;20200500;RUA CONSELHEIRO PEDRO LUIZ;28117
820;20200600;RUA TIJUCA PAULISTA;28117
821;20200700;RUA AMERICO BOAVENTURA;28117
822;20200800;RUA CAPITAO AMARAL;28117
823;20200850;RUA GENERAL FRANCISCO RAMOS;28117
824;20200900;RUA CANTIDIO DANTAS;28117
825;20201000;RUA MARIO ARAUJO;28117
826;20201100;PRAÇA RICARDO WHATELY;28117
827;20210000;RUA ENGENHEIRO MAC LEAN;28117
828;20210100;RUA GENERAL BAGUEIRA;28117
829;20210200;RUA JOSE MARGARIDO;28117
830;20210300;RUA ALUIZIO DE AZEVEDO;28117
831;20210400;RUA XAVIER DA VEIGA;28117
832;20210500;RUA PROF. LOURIVAL GOMES MACHADO;28117
833;20210600;RUA CUSTODIO DE MENDONCA;28117
834;20210700;RUA TENENTE MANOEL VICENTE;28117
835;20220000;PRAÇA HEROIS DA FORCA EXPEDICIONARIA BRASILEIRA;28117
836;20220100;AVENIDA BRAZ LEME;28117
837;20220110;AVENIDA BRAZ LEME;28117
838;20220160;PRAÇA CORONEL HELIO FRANCO CHAVES;28117
839;20220200;AVENIDA BRAZ LEME;28117
840;20220210;AVENIDA BRAZ LEME;28117
841;20220260;RUA CELINA FERNANDES;28117
842;20220300;RUA EUDORO LEMOS DE OLIVEIRA;28117
843;20220350;RUA PATO BRANCO;28117
844;20220400;RUA TUPIGUAES;28117
845;20220500;RUA HELIODORA;28117
846;20220510;RUA HELIODORA;28117
847;20220540;TRAVESSA HELIODORA;28117
848;20220570;VILA SERENA;28117
849;20220600;RUA TOME RAPOSO;28117
850;20220700;RUA CHARLES TERRY;28117
851;20220800;RUA DAMASIO MASCARENHAS;28117
852;20220900;RUA BENTO DE ALVARENGA;28117
853;20221000;RUA ANTONIO DE LUSTOSA;28117
854;20221100;RUA TENENTE ROCHA;28117
855;20221200;RUA ANTONIO DE CAMPOS MACHADO;28219
856;20221300;RUA VASCO CINQUINI;28219
857;20280000;RUA DOM JOSE MAURICIO;11986
858;20280100;RUA SALVADOR LOMBARDI NETO;11986
859;20280200;RUA ANTONIO DOS SANTOS NETO;11986
860;20280300;RUA GUILHERME PARAENSE;11986
861;20280400;RUA DR GENESIO PEREIRA;11986
862;20290000;AVENIDA ZAKI NARCHI;11986
863;20290010;AVENIDA ZAKI NARCHI;11986
864;20290060;TRAVESSA EDGARD MARIANO NAZARETH DA SILVA;11986
865;20290100;PRAÇA MASHIACH NOW;11986
866;20300000;AVENIDA CRUZEIRO DO SUL;28117
867;20300100;RUA EUDORO LEMOS;28117
868;20301000;AVENIDA CRUZEIRO DO SUL;28117
869;20302000;AVENIDA CRUZEIRO DO SUL;28117
870;20310000;AVENIDA CRUZEIRO DO SUL;28117
871;20310100;RUA PAULO SETUBAL;28117
872;20310200;RUA SANTA EULALIA;28117
873;20310300;RUA CERQUEIRA LEITE;28117
874;20310400;RUA PADRE ILDEFONSO;28117
875;20310450;TRAVESSA PROF. LIDIA CLEMENTE;28117
876;20310500;RUA MARECHAL ODYLIO DENNYS;28117
877;20311000;AVENIDA CRUZEIRO DO SUL;28117
878;20312000;AVENIDA CRUZEIRO DO SUL;28117
879;20320000;RUA URUPIARA;28117
880;20320010;RUA URUPIARA;28117
881;20320040;TRAVESSA DOM MARICI;28117
882;20320060;RUA DR SOARES DE GOVEIA;28117
883;20320080;RUA JOAO NAVARRO BOTELHO;28117
884;20320100;RUA MANOEL DOS SANTOS NETTO;28117
885;20320200;RUA GABRIEL PRESTES;28117
886;20320300;RUA CORONEL ANTONIO DE CARVALHO;28117
887;20320400;PRAÇA LIONS CLUBE VILA GUILHERME;28374
888;20320500;RUA REDENTOURA;28117
889;20320600;RUA RIACHO DAS ALMAS;28117
890;20320700;RUA PALMEIA;28117
891;20330000;AVENIDA GENERAL ATALIBA LEONEL;28117
892;20330050;PRAÇA ORLANDO SILVA;28117
893;20330100;AVENIDA GENERAL ATALIBA LEONEL;11986
894;20330200;AVENIDA GENERAL ATALIBA LEONEL;11986
895;20330250;TRAVESSA FLORENCIO ESTRELA;28117
896;20330300;TRAVESSA RAFAEL BARALLI;11986
897;20330350;JARDIM RENATA;11986
898;20330370;TRAVESSA FLORENCIO ESTRELLA;11986
899;20330400;RUA SARGENTO RAFAEL GULFIER;28117
900;20330500;RUA ANSELMO FARABULINI;28117
901;20330600;RUA JAIR MORAES;28117
902;20330640;PRAÇA JOSE FELIPPETTI;28117
903;20340000;RUA EZEQUIEL FREIRE;28117
904;20340010;RUA EZEQUIEL FREIRE;28117
905;20340020;RUA EZEQUIEL FREIRE;28117
906;20340060;RUA ALFERES MAGALHAES;28117
907;20340100;RUA ALFREDO GUEDES;28117
908;20340200;RUA LEITE DE MORAIS;28117
909;20340300;RUA DARZAN;28117
910;20350000;RUA MAJOR SAMPAIO;28117
911;20350100;RUA DR ZUQUIM;28117
912;20350110;RUA DR ZUQUIM;28117
913;20350120;RUA DR ZUQUIM;28117
914;20350200;RUA DR ZUQUIM;28117
915;20350210;RUA DR ZUQUIM;28117
916;20350220;RUA DR ZUQUIM;28117
917;20350260;TRAVESSA DR ZUQUIM;28117
918;20350300;RUA LIDIA COELHO;28117
919;20350400;RUA DONA BEATRIS CORREIA;28117
920;20350500;RUA BOCAJA;28117
921;20360000;RUA JOVITA;28117
922;20360010;RUA JOVITA;28117
923;20360100;RUA DR GABRIEL PIZA;28117
924;20360110;RUA DR GABRIEL PIZA;28117
925;20360130;VILA SAO PEDRO;28117
926;20360150;RUA CANCAO DO PESCADOR;28117
927;20360170;TRAVESSA DA ESTRELA FUGAZ;28117
928;20360200;RUA DUARTE DE AZEVEDO;28117
929;20360210;RUA DUARTE DE AZEVEDO;28117
930;20360220;RUA DUARTE DE AZEVEDO;28117
931;20360300;RUA JOSE LEAL DA SILVA;28117
932;20360400;RUA MIMOSO DO SUL;28117
933;20360500;RUA MIRASSOLANDIA;28117
934;20370000;RUA OLAVO EGIDIO;28117
935;20370010;RUA OLAVO EGIDIO;28117
936;20370100;RUA CLAUDINO ALVES;28117
937;20370200;RUA CONSELHEIRO SARAIVA;28117
938;20370210;RUA CONSELHEIRO SARAIVA;28117
939;20370300;PRAÇA LUZIA LEME;28117
940;20370400;RUA PEREIRA DE FREITAS;28117
941;20370500;TRAVESSA DANCAS CAIPIRAS;28117
942;20380000;TRAVESSA OSWALDO NAZARENO LUPATTELLI;28117
943;20380050;RUA JOAO PERPETUO;28117
944;20380100;RUA BENVINDA APARECIDA DE ABREU LEME;28117
945;20380200;RUA ALEIXO LEME;28117
946;20380300;RUA JOSE DEBIEUX;28117
947;20380330;RUA LUCIA ROSSI;28117
948;20380350;VIELA LUIZ HARO;28117
949;20380400;RUA JOAO PIZARRO GABIZO;28117
950;20380500;RUA VITORIA PERPETUO;28117
951;20380600;RUA PERPETUO JUNIOR;28117
952;20380700;RUA DR ARTUR GUIMARAES;28117
953;20380800;VIELA CIRANDA SEM FIM;28455
954;20390000;RUA ALVARO DE ABREU;27815
955;20390100;RUA CAPITAO RABELO;27815
956;20390200;RUA ANTONIO CLEMENTE;27815
957;20390300;RUA CONCEICAO DA BARRA;27815
958;20390400;RUA ANIBAL FAZZANI BINA;28455
959;20390500;RUA JOAQUIM OSORIO DE AZEVEDO;27815
960;20390600;RUA DONA JOSEPHINA ZOGBI ESPER;27815
961;20390700;RUA MARIA APARECIDA DO AMARAL GODOI;27815
962;20390800;RUA ILDEFONSO ALBANO;27815
963;20390900;RUA CARLOS DE CAMARGO ARANHA;27815
964;20400000;RUA DURVAL CLEMENTE;27815
965;20400100;RUA AUGUSTO TORTORELO ARAUJO;27815
966;20400200;RUA ATALANTA;27815
967;20400300;RUA CAMBAQUARA;27815
968;20400350;RUA IPEUVA;27815
969;20400400;RUA ASSUI;27815
970;20400500;RUA ACOUGO;27815
971;20400600;RUA AGUAS SANTAS;27815
972;20400700;RUA BARRA DE SAO JOAO;27815
973;20400800;TRAVESSA MARIA ALVES;27815
974;20400900;RUA AGENTE GOMES;27815
975;20401000;RUA AMELIA PERPETUA;27815
976;20401100;RUA PIRACANGUA;27815
977;20401200;RUA MANOEL DE SOVERAL;27815
978;20410000;RUA CARLOS DE LAET;27815
979;20410100;RUA FERNANDES SAMPAIO;27815
980;20410200;RUA GASPAR SOARES;27815
981;20410300;RUA CORONEL CHANANECO;27815
982;20410400;RUA OUTEIRO DA CRUZ;27815
983;20410450;TRAVESSA OLYMPIO ALEXANDRE;27815
984;20410500;RUA TENENTE BLUM;27815
985;20410600;RUA FREI MELCHIOR;27815
986;20410700;RUA CRISTOVAO VAZ;27815
987;20420000;AVENIDA LEONCIO DE MAGALHAES;27815
988;20420010;AVENIDA LEONCIO DE MAGALHAES;27815
989;20420100;AVENIDA LEONCIO DE MAGALHAES;27815
990;20420110;AVENIDA LEONCIO DE MAGALHAES;27815
991;20420200;RUA CATAGUAZES;27815
992;20420300;RUA PATROCINIO DO SAPUCAI;27815
993;20420400;RUA NOGUEIRA ACIOLI;27815
994;20430000;RUA RONALDO DE CARVALHO;27815
995;20430050;TRAVESSA FRANCISCO MARIA MORAES PARRA;27815
996;20430100;RUA ROSA D\AGOSTINHO;27815
997;20430200;RUA GILBERTO SAMPAIO;27815
998;20430300;RUA PROF. ANTONIO PENA;27815
999;20430400;RUA ADOLFO DE ARAUJO;27815
1000;20430500;RUA CASTRO MAIA;27815
1001;20430600;RUA ALMIRANTE NORONHA;27815
1002;20430610;RUA ALMIRANTE NORONHA;27815
1003;20430650;RUA LEONOR CRUZ CUNHA;28525
1004;20430700;RUA TIBIRI;27815
1005;20430750;RUA FLORINDO BRAGLIA;27815
1006;20430800;PARQUE DOMINGOS LUIS;27815
1007;20430810;PARQUE DOMINGOS LUIS;27815
1008;20440000;PRAÇA VAZ GUACU;27815
1009;20440100;RUA PEDRO LEME;27815
1010;20440200;RUA BALTHAZAR RODRIGUES;27815
1011;20440300;RUA VIGARIO BARUEL;27815
1012;20440400;PRAÇA CONDESSA SICILIANO;27815
1013;20440500;RUA CONDESSA SICILIANO;27815
1014;20440600;RUA TOBIAS MOSCOSO;27815
1015;20440700;RUA DAMIAO SIMOES;27815
1016;20440800;PRAÇA TENORIO AGUIAR;27815
1017;20440900;PRAÇA BELEM DA CACHOEIRA;27815
1018;20441000;RUA VIGARIO MARCOS MENDES;27815
1019;20441100;RUA ANTONIO GUGANIS;27815
1020;20441200;RUA PADRE AZEVEDO;27815
1021;20441300;RUA VIVEIROS DE CASTRO;27815
1022;20441400;RUA PEDRO MADUREIRA;27815
1023;20441500;VIELA BELCHIOR MEDEIROS;27815
1024;20450000;RUA JOAO SOBRINHO;27815
1025;20450100;RUA MACHADO PEDROSA;27815
1026;20450200;RUA JOAO MASSER;27815
1027;20450300;RUA NUNO PINTO;27815
1028;20450400;RUA AMOROSO COSTA;27815
1029;20450500;PRAÇA RODRIGUES CHASSIM;27815
1030;20450600;RUA MIRANTE;27815
1031;20450700;RUA GUAJURUS;27815
1032;20450800;RUA PROF. FABIO FANUCCHI;27815
1033;20450900;TRAVESSA JOAO FRANCISCO;27815
1034;20460100;RUA AZIR ANTONIO SALTON;27815
1035;20460200;RUA ANA PLACIDO;27815
1036;20460300;RUA VIRI;27815
1037;20460400;RUA EDUARDO ESPINOLA FILHO;27815
1038;20460500;AVENIDA PAULO SILVA ARAUJO;27815
1039;20460600;RUA LUCAS FREITAS DE AZEVEDO;27815
1040;20460700;RUA MAJOR JOAO NUNES;27815
1041;20460800;TRAVESSA BRUNO ANDREONI;27815
1042;20460900;RUA PEDRO CACUNDA;27815
1043;20460940;TRAVESSA AURELIO BONELLI;27815
1044;20460970;TRAVESSA SMIRANTE FLOSI;27815
1045;20460990;PRAÇA MARIA ELISA GRESPAN RENZO;28525
1046;20470000;RUA MARIA PRESTES MAIA;28374
1047;20470200;RUA DA COROA;28374
1048;20470300;RUA JOSE HENRIQUE;28374
1049;20470400;RUA DANIEL VENTURA;28374
1050;20470500;TRAVESSA CASALBUONO;28374
1051;20470600;RUA ANTONIO PATRICIO;28374
1052;20470700;RUA AURORA DE OLIVEIRA;28374
1053;20470800;RUA ITE;28374
1054;20470900;RUA PASCOAL GIAMPAOLI;28374
1055;20490000;AVENIDA OTTO BAUMGART;28374
1056;20490100;AVENIDA MOYSES ROYSEN;28374
1057;20490150;TRAVESSA SIMIS;28374
1058;20500000;RUA DONA SANTA VELOSO;28374
1059;20500100;RUA MIGUEL MENTEM;28374
1060;20500200;RUA LUIZ TAVARES;28374
1061;20500300;RUA AMADEU DOS SANTOS REIGOTA;28374
1062;20500400;RUA EDUARDO LEOPOLDO;28374
1063;20500500;RUA GIPOIA;28374
1064;20510000;RUA AMAZONAS DA SILVA;28374
1065;20510010;RUA AMAZONAS DA SILVA;28374
1066;20510060;TRAVESSA DUNKA;28374
1067;20510100;RUA LUIZ BENTO ALVES;28374
1068;20510200;RUA GABRIEL MARQUES;28374
1069;20510300;RUA AMBAUBA;28374
1070;20510400;RUA GOAQUINES;28374
1071;20510500;RUA LAGOA PANEMA;28374
1072;20520000;RUA DOZE DE SETEMBRO;28374
1073;20520010;RUA DOZE DE SETEMBRO;28374
1074;20520100;RUA DOS MACHADOS;28374
1075;20520200;RUA LEONOR FERNANDES COSTA ZACHARIAS;28374
1076;20520300;RUA DEZ DE SETEMBRO;28374
1077;20520400;PRAÇA JARDIM ALEGRE;28374
1078;20520430;RUA JACINTO VISU;28374
1079;20520450;RUA NELSON DE MORAES LOPES;28374
1080;20520500;PRAÇA STELIO MACHADO LOUREIRO;28374
1081;20520600;TRAVESSA CUBILAI;28374
1082;20520700;RUA JOSE DURAN;28374
1083;20520800;RUA ROGACIANO;28374
1084;20520900;RUA JOSE BALTA;28374
1085;20521000;RUA MARROIO;28374
1086;20521070;RUA CARA;28374
1087;20530000;AVENIDA GUILHERME;28374
1088;20530010;AVENIDA GUILHERME;28374
1089;20530020;AVENIDA GUILHERME;28374
1090;20530030;AVENIDA GUILHERME;28374
1091;20530060;TRAVESSA ANTONIO ESTEVES CIPRIANO;28374
1092;20530080;TRAVESSA MARIA JULIA BIANCALAVA ESTEVES;28374
1093;20540000;RUA EDUARDO REBOUCAS DE CARVALHO;28374
1094;20540050;PRAÇA NOVA ANDRADINA;28374
1095;20540100;RUA ELYSIO LEAL;28374
1096;20540200;RUA JOSE DE CAMPOS MELO;28374
1097;20540300;RUA EUCHARIO REBOUCAS DE CARVALHO;28374
1098;20540400;RUA MANOEL SILVINO BANDEIRA DE MELO;28374
1099;20540500;RUA HENRIQUE FELIPE DA COSTA;28374
1100;20540600;RUA FRANCISCO DUARTE;28374
1101;20540700;RUA GUATEMOZIM;28374
1102;20540800;RUA INDIO BARBEDA;28374
