id;CD_CEP;ID_BAIRRO;NM_LOGRADOURO
667;1551050;28474;GUEDES NOGUEIRA
668;1551060;28474;IRMAO JUSTINO LUIS
669;1551070;28474;GUAXINDUVA
670;1551080;28474;ARY CAJADO
671;1552000;28474;DOM PEDRO I
672;1552001;28474;DOM PEDRO I
673;1552010;28474;CORONEL FRIAS
674;1552020;28474;LIMA BARRETO
675;1552030;28474;DR RICARDO DAUNT
676;1552035;28474;ARMANDO MARTINS
677;1552040;28474;TATINI
678;1552050;28474;CALUX
679;1552060;28474;ALMIRANTE PESTANA
680;1552070;28474;CORA
681;1552080;9753;IBIRUBA
682;1553000;28474;TEREZA CRISTINA
683;1553010;28474;GENERAL EUGENIO DE MELO
684;1553020;28474;MARIA HELENA
685;1553030;28474;DR ODILON RIBEIRO
686;1553040;28474;BUENOPOLIS
687;1553050;28474;JORGE MOREIRA
688;1553060;28474;EGYDIO ECCIO
689;1553070;28474;PEDRO DE MAGALHAES
690;1553080;28474;MARTINEZ CASTRO
691;1553090;28474;ANDRE BOTELHO
692;1553100;28474;ROSA RAMOS FERNANDES
693;1553110;28474;PEDRO QUEIROZ
694;1553120;28474;CHICO CHABBOUH
695;2001000;28117;ANHEMBI
696;2009010;27956;MARECHAL LEITAO DE CARVALHO
697;2009020;27956;MASSINET SORCINELLI
698;2009030;27956;ASSIS CHATEAUBRIAND
699;2009040;27956;PROF. MILTOM RODRIGUES
700;2010000;28117;VOLUNTARIOS DA PATRIA
701;2010100;28117;VOLUNTARIOS DA PATRIA
702;2010200;28117;VOLUNTARIOS DA PATRIA
703;2010300;28117;VOLUNTARIOS DA PATRIA
704;2010400;28117;VOLUNTARIOS DA PATRIA
705;2010500;28117;VOLUNTARIOS DA PATRIA
706;2010600;28117;VOLUNTARIOS DA PATRIA
707;2010700;28117;VOLUNTARIOS DA PATRIA
708;2010800;28117;VOLUNTARIOS DA PATRIA
709;2010820;28117;VOLUNTARIOS DA PATRIA
710;2011000;28117;VOLUNTARIOS DA PATRIA
711;2011005;28117;AIRTON DE ABREU
712;2011010;28117;DR BENEDITO SERGIO
713;2011100;28117;VOLUNTARIOS DA PATRIA
714;2011200;28117;VOLUNTARIOS DA PATRIA
715;2011300;28117;VOLUNTARIOS DA PATRIA
716;2011400;28117;VOLUNTARIOS DA PATRIA
717;2011500;28117;VOLUNTARIOS DA PATRIA
718;2011600;28117;VOLUNTARIOS DA PATRIA
719;2012000;28117;CAMPO DE BAGATELLE
720;2012010;28117;SANTOS DUMONT
721;2012015;28117;NAKHLE KHOURI GHARIB
722;2012020;28117;OLAVO FONTOURA
723;2012021;28117;OLAVO FONTOURA
724;2012030;28117;A GAZETA DA ZONA NORTE
725;2012040;28117;PAINEIRA DO CAMPO
726;2012050;28117;MAJOR CAETANO DA COSTA
727;2012060;28117;TENENTE ERNESTO SIMIERI
728;2012070;28117;FRANCISCO PERUCHE
729;2012080;28117;FORCA PUBLICA
730;2012090;28117;FAUSTINO PEREIRA MATIAS
731;2012100;28117;GENERAL PEDRO LEON SCHNEIDER
732;2012110;28117;AVIACAO
733;2012120;28117;FELIPE GADELHA
734;2012130;28117;AVIADOR GIL GUILHERME
735;2013000;28117;DR CESAR
736;2013001;28117;DR CESAR
737;2013002;28117;DR CESAR
738;2013003;28117;DR CESAR
739;2013004;28117;DR CESAR
740;2013005;28117;SANTO ANTONIO
741;2013006;28117;TENENTE-CORONEL HELEUSES NOGUEIRA
742;2013007;28117;AMADEU
743;2013008;28117;AYRES DA MATA MACHADO FILHO
744;2013009;28117;AMELIA DE CARVALHO GONCALVES
745;2013010;28117;HENRIQUE BERNARDELI
746;2013011;28117;CORONEL HIGINO BORGES DOS SANTOS
747;2013012;28117;SAO JOSE
748;2013020;28117;FERNANDO SANDRESCHI
749;2013030;28117;COMENDADOR JOAQUIM MONTEIRO
750;2013040;28117;EMBAIXADOR JOAO NEVES DA FONTOURA
751;2013045;28117;TABIRA
752;2013050;28117;CARLOS ESCOBAR
753;2013055;28117;CARMEN CINIRA
754;2013060;28117;DOS TRES MOSQUETEIROS
755;2013065;28117;CONSTANCA
756;2013070;28117;CORONEL LUCIO ROSALES
757;2013080;28117;MACAIA-MIRIM
758;2013090;28117;FERNANDO PUCCETTI
759;2016000;28117;SALETE
760;2016001;28117;SALETE
761;2016004;28117;JARDIM HOLLYWOOD
762;2016010;28117;PADRE CLEMENTE HENRIQUE MOUSSIER
763;2016020;28117;BANCO DAS PALMAS
764;2016030;28117;PERINA
765;2016040;28117;ANIBAL BENEVOLO
766;2016050;28117;ANDRADINA
767;2016060;28117;CHEMIM DEL PRA
768;2017000;28117;ALFREDO PUJOL
769;2017001;28117;ALFREDO PUJOL
770;2017002;28117;ALFREDO PUJOL
771;2017003;28117;ALFREDO PUJOL
772;2017004;28117;ALFREDO PUJOL
773;2017007;28117;CORDEIROS
774;2017010;28117;ALFREDO PUJOL
775;2017011;28117;ALFREDO PUJOL
776;2017012;28117;ALFREDO PUJOL
777;2017013;28117;ALFREDO PUJOL
778;2017020;28117;CORONEL CARVALHO SOBRINHO
779;2017030;28117;CAPITAO MANOEL NOVAES
780;2017040;28117;TENENTE-CORONEL ANTUNES CHAVES
781;2017050;28117;ROSEMARY MARQUES SIQUEIRA
782;2018000;28117;AMARAL GAMA
783;2018001;28117;AMARAL GAMA
784;2018010;28117;CONSELHEIRO MOREIRA DE BARROS
785;2018011;28117;CONSELHEIRO MOREIRA DE BARROS
786;2018012;28117;CONSELHEIRO MOREIRA DE BARROS
787;2018017;28117;CONSELHEIRO MOREIRA DE BARROS
788;2018020;28117;BENEDITO XAVIER PINHEIRO
789;2018030;28117;LUSO BRASILEIRA
790;2018040;28117;PESSOA DE BARROS
791;2018050;28117;RAIMUNDO DE MORAIS
792;2018060;28117;GUIOMAR TEIXEIRA
793;2018070;28117;ENGENHEIRO CESAR
794;2018080;28117;LUIZ AUGUSTO
795;2019000;28117;FREI VICENTE SALVADOR
796;2019005;28117;JOAO ZECH
797;2019010;28117;DANIEL ROSSI
798;2019015;28117;DOMINGOS DA CONCEICAO
799;2019020;28117;ANDRADE FIGUEIRA
800;2019030;28117;PADEREWSKY
801;2019040;28117;WILSON DUPONT
802;2019050;28117;CONEGO MANOEL VAZ
803;2019055;28117;JACOB DALDAO
804;2019060;28117;JOAO TURRA
805;2019070;28117;CRIXAS
806;2019080;28117;JUCUMA
807;2019090;28117;JULIO MINOZZI
808;2019095;28117;IRMAOS FORNER
809;2020000;28117;MARECHAL HERMES DA FONSECA
810;2020001;28117;MARECHAL HERMES DA FONSECA
811;2020003;28117;CARLOS FABBRI
812;2020005;28117;LUIZ ANTONIO TORMES
813;2020007;28117;MARECHAL HERMES DA FONSECA
814;2020008;28117;MARECHAL HERMES DA FONSECA
815;2020010;28117;ALEXANDRE NANINI
816;2020020;28117;COLONIAS
817;2020030;28117;DR JOSE MANOEL DE FIGUEIREDO NETTO
818;2020040;28117;DACACHE
819;2020050;28117;CONSELHEIRO PEDRO LUIZ
820;2020060;28117;TIJUCA PAULISTA
821;2020070;28117;AMERICO BOAVENTURA
822;2020080;28117;CAPITAO AMARAL
823;2020085;28117;GENERAL FRANCISCO RAMOS
824;2020090;28117;CANTIDIO DANTAS
825;2020100;28117;MARIO ARAUJO
826;2020110;28117;RICARDO WHATELY
827;2021000;28117;ENGENHEIRO MAC LEAN
828;2021010;28117;GENERAL BAGUEIRA
829;2021020;28117;JOSE MARGARIDO
830;2021030;28117;ALUIZIO DE AZEVEDO
831;2021040;28117;XAVIER DA VEIGA
832;2021050;28117;PROF. LOURIVAL GOMES MACHADO
833;2021060;28117;CUSTODIO DE MENDONCA
834;2021070;28117;TENENTE MANOEL VICENTE
835;2022000;28117;HEROIS DA FORCA EXPEDICIONARIA BRASILEIRA
836;2022010;28117;BRAZ LEME
837;2022011;28117;BRAZ LEME
838;2022016;28117;CORONEL HELIO FRANCO CHAVES
839;2022020;28117;BRAZ LEME
840;2022021;28117;BRAZ LEME
841;2022026;28117;CELINA FERNANDES
842;2022030;28117;EUDORO LEMOS DE OLIVEIRA
843;2022035;28117;PATO BRANCO
844;2022040;28117;TUPIGUAES
845;2022050;28117;HELIODORA
846;2022051;28117;HELIODORA
847;2022054;28117;HELIODORA
848;2022057;28117;SERENA
849;2022060;28117;TOME RAPOSO
850;2022070;28117;CHARLES TERRY
851;2022080;28117;DAMASIO MASCARENHAS
852;2022090;28117;BENTO DE ALVARENGA
853;2022100;28117;ANTONIO DE LUSTOSA
854;2022110;28117;TENENTE ROCHA
855;2022120;28219;ANTONIO DE CAMPOS MACHADO
856;2022130;28219;VASCO CINQUINI
857;2028000;11986;DOM JOSE MAURICIO
858;2028010;11986;SALVADOR LOMBARDI NETO
859;2028020;11986;ANTONIO DOS SANTOS NETO
860;2028030;11986;GUILHERME PARAENSE
861;2028040;11986;DR GENESIO PEREIRA
862;2029000;11986;ZAKI NARCHI
863;2029001;11986;ZAKI NARCHI
864;2029006;11986;EDGARD MARIANO NAZARETH DA SILVA
865;2029010;11986;MASHIACH NOW
866;2030000;28117;CRUZEIRO DO SUL
867;2030010;28117;EUDORO LEMOS
868;2030100;28117;CRUZEIRO DO SUL
869;2030200;28117;CRUZEIRO DO SUL
870;2031000;28117;CRUZEIRO DO SUL
871;2031010;28117;PAULO SETUBAL
872;2031020;28117;SANTA EULALIA
873;2031030;28117;CERQUEIRA LEITE
874;2031040;28117;PADRE ILDEFONSO
875;2031045;28117;PROF. LIDIA CLEMENTE
876;2031050;28117;MARECHAL ODYLIO DENNYS
877;2031100;28117;CRUZEIRO DO SUL
878;2031200;28117;CRUZEIRO DO SUL
879;2032000;28117;URUPIARA
880;2032001;28117;URUPIARA
881;2032004;28117;DOM MARICI
882;2032006;28117;DR SOARES DE GOVEIA
883;2032008;28117;JOAO NAVARRO BOTELHO
884;2032010;28117;MANOEL DOS SANTOS NETTO
885;2032020;28117;GABRIEL PRESTES
886;2032030;28117;CORONEL ANTONIO DE CARVALHO
887;2032040;28374;LIONS CLUBE VILA GUILHERME
888;2032050;28117;REDENTOURA
889;2032060;28117;RIACHO DAS ALMAS
890;2032070;28117;PALMEIA
891;2033000;28117;GENERAL ATALIBA LEONEL
892;2033005;28117;ORLANDO SILVA
893;2033010;11986;GENERAL ATALIBA LEONEL
894;2033020;11986;GENERAL ATALIBA LEONEL
895;2033025;28117;FLORENCIO ESTRELA
896;2033030;11986;RAFAEL BARALLI
897;2033035;11986;RENATA
898;2033037;11986;FLORENCIO ESTRELLA
899;2033040;28117;SARGENTO RAFAEL GULFIER
900;2033050;28117;ANSELMO FARABULINI
901;2033060;28117;JAIR MORAES
902;2033064;28117;JOSE FELIPPETTI
903;2034000;28117;EZEQUIEL FREIRE
904;2034001;28117;EZEQUIEL FREIRE
905;2034002;28117;EZEQUIEL FREIRE
906;2034006;28117;ALFERES MAGALHAES
907;2034010;28117;ALFREDO GUEDES
908;2034020;28117;LEITE DE MORAIS
909;2034030;28117;DARZAN
910;2035000;28117;MAJOR SAMPAIO
911;2035010;28117;DR ZUQUIM
912;2035011;28117;DR ZUQUIM
913;2035012;28117;DR ZUQUIM
914;2035020;28117;DR ZUQUIM
915;2035021;28117;DR ZUQUIM
916;2035022;28117;DR ZUQUIM
917;2035026;28117;DR ZUQUIM
918;2035030;28117;LIDIA COELHO
919;2035040;28117;DONA BEATRIS CORREIA
920;2035050;28117;BOCAJA
921;2036000;28117;JOVITA
922;2036001;28117;JOVITA
923;2036010;28117;DR GABRIEL PIZA
924;2036011;28117;DR GABRIEL PIZA
925;2036013;28117;SAO PEDRO
926;2036015;28117;CANCAO DO PESCADOR
927;2036017;28117;DA ESTRELA FUGAZ
928;2036020;28117;DUARTE DE AZEVEDO
929;2036021;28117;DUARTE DE AZEVEDO
930;2036022;28117;DUARTE DE AZEVEDO
931;2036030;28117;JOSE LEAL DA SILVA
932;2036040;28117;MIMOSO DO SUL
933;2036050;28117;MIRASSOLANDIA
934;2037000;28117;OLAVO EGIDIO
935;2037001;28117;OLAVO EGIDIO
936;2037010;28117;CLAUDINO ALVES
937;2037020;28117;CONSELHEIRO SARAIVA
938;2037021;28117;CONSELHEIRO SARAIVA
939;2037030;28117;LUZIA LEME
940;2037040;28117;PEREIRA DE FREITAS
941;2037050;28117;DANCAS CAIPIRAS
942;2038000;28117;OSWALDO NAZARENO LUPATTELLI
943;2038005;28117;JOAO PERPETUO
944;2038010;28117;BENVINDA APARECIDA DE ABREU LEME
945;2038020;28117;ALEIXO LEME
946;2038030;28117;JOSE DEBIEUX
947;2038033;28117;LUCIA ROSSI
948;2038035;28117;LUIZ HARO
949;2038040;28117;JOAO PIZARRO GABIZO
950;2038050;28117;VITORIA PERPETUO
951;2038060;28117;PERPETUO JUNIOR
952;2038070;28117;DR ARTUR GUIMARAES
953;2038080;28455;CIRANDA SEM FIM
954;2039000;27815;ALVARO DE ABREU
955;2039010;27815;CAPITAO RABELO
956;2039020;27815;ANTONIO CLEMENTE
957;2039030;27815;CONCEICAO DA BARRA
958;2039040;28455;ANIBAL FAZZANI BINA
959;2039050;27815;JOAQUIM OSORIO DE AZEVEDO
960;2039060;27815;DONA JOSEPHINA ZOGBI ESPER
961;2039070;27815;MARIA APARECIDA DO AMARAL GODOI
962;2039080;27815;ILDEFONSO ALBANO
963;2039090;27815;CARLOS DE CAMARGO ARANHA
964;2040000;27815;DURVAL CLEMENTE
965;2040010;27815;AUGUSTO TORTORELO ARAUJO
966;2040020;27815;ATALANTA
967;2040030;27815;CAMBAQUARA
968;2040035;27815;IPEUVA
969;2040040;27815;ASSUI
970;2040050;27815;ACOUGO
971;2040060;27815;AGUAS SANTAS
972;2040070;27815;BARRA DE SAO JOAO
973;2040080;27815;MARIA ALVES
974;2040090;27815;AGENTE GOMES
975;2040100;27815;AMELIA PERPETUA
976;2040110;27815;PIRACANGUA
977;2040120;27815;MANOEL DE SOVERAL
978;2041000;27815;CARLOS DE LAET
979;2041010;27815;FERNANDES SAMPAIO
980;2041020;27815;GASPAR SOARES
981;2041030;27815;CORONEL CHANANECO
982;2041040;27815;OUTEIRO DA CRUZ
983;2041045;27815;OLYMPIO ALEXANDRE
984;2041050;27815;TENENTE BLUM
985;2041060;27815;FREI MELCHIOR
986;2041070;27815;CRISTOVAO VAZ
987;2042000;27815;LEONCIO DE MAGALHAES
988;2042001;27815;LEONCIO DE MAGALHAES
989;2042010;27815;LEONCIO DE MAGALHAES
990;2042011;27815;LEONCIO DE MAGALHAES
991;2042020;27815;CATAGUAZES
992;2042030;27815;PATROCINIO DO SAPUCAI
993;2042040;27815;NOGUEIRA ACIOLI
994;2043000;27815;RONALDO DE CARVALHO
995;2043005;27815;FRANCISCO MARIA MORAES PARRA
996;2043010;27815;ROSA D\AGOSTINHO
997;2043020;27815;GILBERTO SAMPAIO
998;2043030;27815;PROF. ANTONIO PENA
999;2043040;27815;ADOLFO DE ARAUJO
1000;2043050;27815;CASTRO MAIA
1001;2043060;27815;ALMIRANTE NORONHA
1002;2043061;27815;ALMIRANTE NORONHA
1003;2043065;28525;LEONOR CRUZ CUNHA
1004;2043070;27815;TIBIRI
1005;2043075;27815;FLORINDO BRAGLIA
1006;2043080;27815;DOMINGOS LUIS
1007;2043081;27815;DOMINGOS LUIS
1008;2044000;27815;VAZ GUACU
1009;2044010;27815;PEDRO LEME
1010;2044020;27815;BALTHAZAR RODRIGUES
1011;2044030;27815;VIGARIO BARUEL
1012;2044040;27815;CONDESSA SICILIANO
1013;2044050;27815;CONDESSA SICILIANO
1014;2044060;27815;TOBIAS MOSCOSO
1015;2044070;27815;DAMIAO SIMOES
1016;2044080;27815;TENORIO AGUIAR
1017;2044090;27815;BELEM DA CACHOEIRA
1018;2044100;27815;VIGARIO MARCOS MENDES
1019;2044110;27815;ANTONIO GUGANIS
1020;2044120;27815;PADRE AZEVEDO
1021;2044130;27815;VIVEIROS DE CASTRO
1022;2044140;27815;PEDRO MADUREIRA
1023;2044150;27815;BELCHIOR MEDEIROS
1024;2045000;27815;JOAO SOBRINHO
1025;2045010;27815;MACHADO PEDROSA
1026;2045020;27815;JOAO MASSER
1027;2045030;27815;NUNO PINTO
1028;2045040;27815;AMOROSO COSTA
1029;2045050;27815;RODRIGUES CHASSIM
1030;2045060;27815;MIRANTE
1031;2045070;27815;GUAJURUS
1032;2045080;27815;PROF. FABIO FANUCCHI
1033;2045090;27815;JOAO FRANCISCO
1034;2046010;27815;AZIR ANTONIO SALTON
1035;2046020;27815;ANA PLACIDO
1036;2046030;27815;VIRI
1037;2046040;27815;EDUARDO ESPINOLA FILHO
1038;2046050;27815;PAULO SILVA ARAUJO
1039;2046060;27815;LUCAS FREITAS DE AZEVEDO
1040;2046070;27815;MAJOR JOAO NUNES
1041;2046080;27815;BRUNO ANDREONI
1042;2046090;27815;PEDRO CACUNDA
1043;2046094;27815;AURELIO BONELLI
1044;2046097;27815;SMIRANTE FLOSI
1045;2046099;28525;MARIA ELISA GRESPAN RENZO
1046;2047000;28374;MARIA PRESTES MAIA
1047;2047020;28374;DA COROA
1048;2047030;28374;JOSE HENRIQUE
1049;2047040;28374;DANIEL VENTURA
1050;2047050;28374;CASALBUONO
1051;2047060;28374;ANTONIO PATRICIO
1052;2047070;28374;AURORA DE OLIVEIRA
1053;2047080;28374;ITE
1054;2047090;28374;PASCOAL GIAMPAOLI
1055;2049000;28374;OTTO BAUMGART
1056;2049010;28374;MOYSES ROYSEN
1057;2049015;28374;SIMIS
1058;2050000;28374;DONA SANTA VELOSO
1059;2050010;28374;MIGUEL MENTEM
1060;2050020;28374;LUIZ TAVARES
1061;2050030;28374;AMADEU DOS SANTOS REIGOTA
1062;2050040;28374;EDUARDO LEOPOLDO
1063;2050050;28374;GIPOIA
1064;2051000;28374;AMAZONAS DA SILVA
1065;2051001;28374;AMAZONAS DA SILVA
1066;2051006;28374;DUNKA
1067;2051010;28374;LUIZ BENTO ALVES
1068;2051020;28374;GABRIEL MARQUES
1069;2051030;28374;AMBAUBA
1070;2051040;28374;GOAQUINES
1071;2051050;28374;LAGOA PANEMA
1072;2052000;28374;DOZE DE SETEMBRO
1073;2052001;28374;DOZE DE SETEMBRO
1074;2052010;28374;DOS MACHADOS
1075;2052020;28374;LEONOR FERNANDES COSTA ZACHARIAS
1076;2052030;28374;DEZ DE SETEMBRO
1077;2052040;28374;JARDIM ALEGRE
1078;2052043;28374;JACINTO VISU
1079;2052045;28374;NELSON DE MORAES LOPES
1080;2052050;28374;STELIO MACHADO LOUREIRO
1081;2052060;28374;CUBILAI
1082;2052070;28374;JOSE DURAN
1083;2052080;28374;ROGACIANO
1084;2052090;28374;JOSE BALTA
1085;2052100;28374;MARROIO
1086;2052107;28374;CARA
1087;2053000;28374;GUILHERME
1088;2053001;28374;GUILHERME
1089;2053002;28374;GUILHERME
1090;2053003;28374;GUILHERME
1091;2053006;28374;ANTONIO ESTEVES CIPRIANO
1092;2053008;28374;MARIA JULIA BIANCALAVA ESTEVES
1093;2054000;28374;EDUARDO REBOUCAS DE CARVALHO
1094;2054005;28374;NOVA ANDRADINA
1095;2054010;28374;ELYSIO LEAL
1096;2054020;28374;JOSE DE CAMPOS MELO
1097;2054030;28374;EUCHARIO REBOUCAS DE CARVALHO
1098;2054040;28374;MANOEL SILVINO BANDEIRA DE MELO
1099;2054050;28374;HENRIQUE FELIPE DA COSTA
1100;2054060;28374;FRANCISCO DUARTE
1101;2054070;28374;GUATEMOZIM
1102;2054080;28374;INDIO BARBEDA
1103;2054090;28374;INDIO BARNABE
1104;2054100;28374;JOAO VENTURA BATISTA
1105;2054110;28374;LUIZ MATHEUS ALPIOVEZZA
1106;2055000;28374;JOSE BERNARDO PINTO
1107;2055001;28374;JOSE BERNARDO PINTO
1108;2055006;28374;ROBERTO CAETANO MARIA
1109;2055020;28374;SANTO BASILEU
1110;2055030;28374;ARRUDA FERREIRA
1111;2055040;28374;BOTUMIRIM
1112;2055050;28374;PADRE CALDAS BARBOSA
1113;2055060;28374;MILTON RIBEIRO
1114;2055070;28374;CORONEL ANTONIO FERRAS
1115;2055080;28374;CRISTO OPERARIO
1116;2055090;28374;ANTONIO JOSE GARCIA
1117;2055100;28374;CIPRIANO DUARTE
1118;2056000;28374;GEORGE FOX
1119;2056010;28374;DIEGO ZAVALETA
1120;2056020;28374;PALENE
1121;2056030;28374;NEFELE
1122;2056040;28374;OFION
1123;2056050;28374;CORINA ANTUNES GARAGARZA
1124;2056060;28374;LUCAS ALBER
1125;2056070;28374;SAO QUIRINO
1126;2056080;28374;JOAO VELOSO FILHO
1127;2060000;28374;EUGENIO DE FREITAS
1128;2060010;28374;NOSSA SENHORA OPERARIA
1129;2060020;28374;ELVIO MARIO CINQUEGRANA
1130;2060030;28374;GIROLAMO BELLI
1131;2060040;28374;ALFREDO MARIO PIZZOTI
1132;2060050;28374;LINA PIZZOTI
1133;2060060;28374;AURELIANO PIZZOTI
1134;2060065;28374;MARILIZA
1135;2060070;28374;ELIZA PIZZOTI
1136;2060080;28374;ANGELINA PIZZOTI
1137;2060085;28374;LUIZ PIZZOTI
1138;2060100;28374;CARMINE GAETA
1139;2060110;28374;QUINTA DA BOA VISTA
1140;2060120;28374;FLAVIO CAVALCANTI
1141;2063000;28374;MORVAN DIAS DE FIGUEIREDO
1142;2064000;28072;SARAH VELARDO VELLOSO
1143;2064010;28374;BARBADOS
1144;2064020;28374;DR ARTHUR NARDY DE MORAES GOYENO
1145;2064030;28374;SERAPHIM DE CARVALHO
1146;2064040;28072;PAULO MALLET
1147;2064050;28374;AMADEU
1148;2064060;28374;LEONOR CALLES VICENTE
1149;2064070;28374;FRAGATA AMAZONAS
1150;2064075;28374;IRACEMA DE ALENCAR
1151;2064080;28374;ARQUIMEDES MEMORIA
1152;2064090;28374;ANTONIO BANFI
1153;2064100;28374;CANHONEIRA BELMONTE
1154;2064110;28374;SAMPAIO VIANA
1155;2064120;28374;DEPUTADO VICENTE PENIDO
1156;2064130;28374;RODRIGUES MOREIRA
1157;2065000;28374;JOAQUINA RAMALHO
1158;2065005;28374;ESTELINO MACHADO LOUREIRO
1159;2065010;28374;JOAQUINA RAMALHO
1160;2065020;28374;SOLANGE SILVA
1161;2065040;28374;JOAQUINA RAMALHO
1162;2065045;28374;DA SAVANA
1163;2065050;28374;ANTONIO PONTES
1164;2065060;28374;MANOEL DE DEUS
1165;2066000;11986;IDA DA SILVA
1166;2066005;28374;PLENITUDE
1167;2066010;11986;CAPITAO LUIS RAMOS
1168;2066011;28374;CAPITAO LUIS RAMOS
1169;2066013;11986;REPUBLICA DO LIBANO
1170;2066014;11986;LUIS AUGUSTO DE CARVALHO
1171;2066015;11986;OCTAVIO RIBEIRO DE CARVALHO
1172;2066017;11986;PAULO HALLAGE
1173;2066018;11986;PROTEO
1174;2066020;11986;PEDRO BORTOLO
1175;2066030;11986;MARIETA DA SILVA
1176;2066031;28374;MARIETA DA SILVA
1177;2066036;28374;RICARDO ALVES DAVID
1178;2066040;11986;DOS NAUTICOS
1179;2066050;11986;THEALIA
1180;2066060;11986;MUNHOZ
1181;2066070;11986;PIRITA
1182;2066090;11986;ANTONIO GUIMARAES
1183;2066100;11986;ALFREDO DA SILVA
1184;2066110;11986;JACAREPAGUA
1185;2066115;11986;LEANDRO FERREIRA
1186;2066120;11986;PEDRA SABAO
1187;2066130;11986;DO CANAL
1188;2067000;11986;CHICO PONTES
1189;2067001;28374;CHICO PONTES
1190;2067002;28374;CHICO PONTES
1191;2067006;11986;LEOPOLD MECHURA
1192;2067008;11986;PANCAS
1193;2067010;11986;LOURDES FERREIRA DE ANDRADE
1194;2067020;11986;JOSE PEREIRA JORGE
1195;2067025;11986;WANZIO
1196;2067030;11986;KARANA
1197;2067040;11986;JOSE REGIO
1198;2067050;11986;JOAO BATISTA ALVES DA SILVA
1199;2067060;11986;CASSIO DE ALMEIDA
1200;2067065;11986;NATAL RIGOLON
1201;2067070;11986;OSCAR DA SILVA
1202;2068000;11986;GALATEA
1203;2068005;11986;PEDRANOPOLIS
1204;2068007;11986;MIGUEL MENTEM
1205;2068010;11986;JACUNA
1206;2068020;11986;DOS ESPANHOIS
1207;2068030;11986;CAMARES
1208;2068040;11986;AMANAGES
1209;2068050;28374;CORONEL MARQUES RIBEIRO
1210;2068060;11986;LEONOR ESTEVES
1211;2068070;11986;PEDRA DA GALE
1212;2068080;28374;RIBEIRO GONCALVES
1213;2068090;11986;PETUME
1214;2068110;28374;RIACHAO DAS NEVES
1215;2068115;28374;RIANOPOLIS
1216;2069000;11986;TAQUARA BRANCA
1217;2069010;11986;LUIZ FLAQUER
1218;2069020;11986;GUARACININGA
1219;2069025;11986;MANSUR JOSE SADEK
1220;2069030;11986;MARCELO DE MENEZES
1221;2069040;11986;PAULINA GALLERMANN
1222;2069050;11986;JOSE URIBE
1223;2069060;11986;NABI MANSUR SADEK
1224;2069063;11986;ALEXANDRE AGUIAR
1225;2069065;11986;BENTO CAPINAM
1226;2069067;11986;EVANY
1227;2071000;11986;MARIA CANDIDA
1228;2071001;28374;MARIA CANDIDA
1229;2071002;28374;MARIA CANDIDA
1230;2071003;28374;MARIA CANDIDA
1231;2071010;28374;MARIA CANDIDA
1232;2071011;28374;MARIA CANDIDA
1233;2071012;28374;MARIA CANDIDA
1234;2071013;28374;MARIA CANDIDA
1235;2071020;11986;GUARACAI
1236;2071030;11986;CONEGO LUIS GONZAGA BIASI
1237;2071040;11986;AMAURY DUVAL
1238;2071050;11986;NAMURA
1239;2071060;11986;DAS PALMAS
1240;2071070;28374;MARILI
1241;2071080;11986;CORONEL SILVIO MARINO
1242;2072000;11986;CONCEICAO
1243;2072001;11986;CONCEICAO
1244;2072002;28520;CONCEICAO
1245;2072004;11986;MARIA NAZARETH
1246;2072005;11986;JULIO CESAR MONTEVERDI
1247;2072006;11986;SAO GREGORIO
1248;2072008;28402;PADRE LEHMANN
1249;2072009;11986;DEOLINDA DOS SANTOS SERODIO ALVES
1250;2073000;28520;CACADOR
1251;2073010;28520;CATAPARA
1252;2073020;28520;IAPUCANIN
1253;2073030;28520;HOMEM DA COSTA
1254;2073040;28520;BELINDA
1255;2073050;28520;CLAUDINO INACIO
1256;2073060;28520;ZULMIRA
1257;2073065;28520;ZULMIRA
1258;2073070;28520;ANDACU
1259;2073080;28520;ABILIO MARTINS
1260;2073090;28520;ERASMO JOSE DE MORAES
1261;2073100;28520;MOZELOS
1262;2073105;28520;PROF. HORACIO DA SILVEIRA
1263;2073110;28520;CEZARIO LANGE
1264;2073120;28520;EMILIO RODRIGUES
1265;2073130;28520;APUAE-MIRIM
1266;2074000;28520;DO IMPERADOR
1267;2074001;28520;DO IMPERADOR
1268;2074002;28520;DO IMPERADOR
1269;2074007;28520;AGUACUZINHO
1270;2074020;28520;CATARINA CAMACHO
1271;2074030;28520;LAUREANOS
1272;2074040;28520;DIAS DE AGUIAR
1273;2074050;28520;ALCIDES DE OLIVEIRA
1274;2075000;28520;JOSE GONCALVES GOMIDE
1275;2075001;28374;JOSE GONCALVES GOMIDE
1276;2075006;28520;CANDIDA AUGUSTA FERNANDES
1277;2075010;28520;BELARMINO
1278;2075015;28520;CINIRAS
1279;2075020;28520;MARIO DO AMARAL
1280;2075030;28520;CORONEL JORDAO
1281;2075035;28520;CIBELE
1282;2075040;28520;MANOEL DE ALMEIDA
1283;2075041;28374;MANOEL DE ALMEIDA
1284;2075046;28520;PROF. PIQUET CARNEIRO
1285;2075050;28520;DIVA DA SILVA
1286;2075060;28520;ANTONIO MAGALHAES
1287;2075070;28520;VITAL OLIVEIRA
1288;2075080;28520;SANTO ANSELMO
1289;2075090;28520;PEDRO SETTI
1290;2076000;28374;DESEMBARGADOR URBANO MARCONDES
1291;2076010;28374;MARIO PINHEIRO
